order_id,order_date,updated_at,customer_id,channel,secondary_channel,notes,revenue,units_sold,discount_pct,margin,region
ORD-002487,2026-04-24 16:39:49.116782,2026-04-24 16:39:49.116782,5596,partner,referral,,3548.280255282392,87,0.2684363824742595,0.39147380459152364,Centro-Oeste
ORD-002488,2026-04-23 18:39:49.116784,2026-04-23 18:39:49.116784,1130,digital,,,6552.691090790704,62,0.12188875297815738,0.22727921299881262,Centro-Oeste
ORD-002489,2026-04-24 02:39:49.116786,2026-04-24 02:39:49.116786,1811,digital,,ok,6338.992765750818,3,0.2864461550723913,0.3638794534762398,Sudeste
ORD-002490,2026-04-24 02:39:49.116788,2026-04-24 02:39:49.116788,2005,field,,ok,5215.052922778658,80,0.060122260912605835,0.270395066050099,Sudeste
ORD-002491,2026-04-24 06:39:49.116790,2026-04-24 06:39:49.116790,7452,digital,,,2625.020315165604,80,0.21720668568901214,0.4516922081002434,Centro-Oeste
ORD-002492,2026-04-22 23:39:49.116792,2026-04-22 23:39:49.116792,2831,telesales,,,4868.165922124979,144,0.17985182013526954,0.4902872033211296,Nordeste
ORD-002492,2026-04-23 14:39:49.116794,2026-04-23 14:39:49.116794,3251,partner,,,4960.436518980842,94,0.10385548095934836,0.4999177759992768,Sul
ORD-002494,2026-04-23 23:39:49.116797,2026-04-23 23:39:49.116797,8749,field,,ok,,110,0.21533776604609398,0.3786010820398417,Sudeste
ORD-002495,2026-04-24 09:39:49.116799,2026-04-24 09:39:49.116799,8886,partner,referral,ok,3815.9867332687686,93,0.00726315285511202,0.31307458813164607,Norte
ORD-002496,2026-04-23 05:39:49.116801,2026-04-23 05:39:49.116801,7866,telesales,,,4064.842747356307,85,0.06926095480463912,0.3757406676660358,Sudeste
ORD-002497,2026-04-23 01:39:49.116803,2026-04-23 01:39:49.116803,3785,field,,,,143,0.07838865856686089,0.27482203706554037,Sul
ORD-002498,2026-04-24 17:39:49.116805,2026-04-24 17:39:49.116805,6218,digital,,,3125.911249969171,135,0.035241122006777204,0.5376399040353832,Centro-Oeste
ORD-002499,2026-04-22 23:39:49.116807,2026-04-22 23:39:49.116807,2802,telesales,referral,ok,6139.185402561893,198,0.010188331330936051,0.4455485624650655,Sul
ORD-002500,2026-04-23 10:39:49.116809,2026-04-23 10:39:49.116809,8720,digital,referral,,5558.776554035634,99,0.10588425209393955,0.3743621080873609,Nordeste
ORD-002501,2026-04-24 14:39:49.116811,2026-04-24 14:39:49.116811,1763,partner,referral,,4158.084668900028,6,0.06548239799649709,0.42976393564132553,Nordeste
ORD-002502,2026-04-23 07:39:49.116813,2026-04-23 07:39:49.116813,7698,digital,,,4922.613970041323,117,0.03986008486513859,0.310662070011091,Centro-Oeste
ORD-002503,2026-04-24 13:39:49.116815,2026-04-24 13:39:49.116815,5603,digital,,ok,4967.641068468642,79,0.04719322331194339,0.2613633527038036,Norte
ORD-002504,2026-04-24 16:39:49.116817,2026-04-24 16:39:49.116817,7816,telesales,,,7311.460269691274,20,0.2478799406882484,0.17293972874612562,Norte
ORD-002505,2026-04-24 13:39:49.116819,2026-04-24 13:39:49.116819,5056,telesales,,,5547.082417098845,171,0.028470861455820173,0.35664454091197073,Centro-Oeste
ORD-002506,2026-04-23 21:39:49.116822,2026-04-23 21:39:49.116822,2422,telesales,,,5501.7235424737255,126,0.21745656786855735,0.33334764610001394,Norte
ORD-002507,2026-04-23 13:39:49.116823,2026-04-23 13:39:49.116823,7761,telesales,referral,ok,4545.577215683202,125,0.01618632605647734,0.3915431424874525,Norte
ORD-002508,2026-04-23 23:39:49.116826,2026-04-23 23:39:49.116826,6679,telesales,,,3978.691249907789,127,0.012189603453947461,0.35104581603559615,Centro-Oeste
ORD-002509,2026-04-24 13:39:49.116828,2026-04-24 13:39:49.116828,5180,partner,,,6159.252303193938,196,0.13267291010923066,0.3879108208993617,Nordeste
ORD-002510,2026-04-24 09:39:49.116830,2026-04-24 09:39:49.116830,4354,field,referral,,5282.726541079422,137,0.11455590440056668,0.41488667203963503,Norte
ORD-002511,2026-04-23 02:39:49.116832,2026-04-23 02:39:49.116832,4093,partner,referral,,3504.5496551347205,142,0.16372455559539859,0.2331855117053255,Centro-Oeste
ORD-002512,2026-04-22 21:39:49.116834,2026-04-22 21:39:49.116834,5329,partner,,ok,5044.639865207806,150,0.21079292285603998,0.41951197680186514,Nordeste
ORD-002513,2026-04-23 07:39:49.116836,2026-04-23 07:39:49.116836,3354,field,,ok,5504.863306104975,145,0.09294321483485797,0.3174735797313994,Sudeste
ORD-002514,2026-04-24 14:39:49.116838,2026-04-24 14:39:49.116838,3540,partner,referral,,1985.002852448566,141,0.05832220465992146,0.39140630832472434,Centro-Oeste
ORD-002515,2026-04-23 04:39:49.116840,2026-04-23 04:39:49.116840,3503,digital,,ok,3393.1358488983997,16,0.24663504334573894,0.43177814598622866,Norte
ORD-002516,2026-04-23 10:39:49.116843,2026-04-23 10:39:49.116843,1114,partner,referral,,4935.317791247888,81,0.049592080952100735,0.43232753928167744,Sudeste
ORD-002517,2026-04-23 18:39:49.116845,2026-04-23 18:39:49.116845,9349,telesales,referral,ok,2190.646435405493,55,0.23953582122357267,0.36033222530620385,Sul
ORD-002518,2026-04-24 12:39:49.116847,2026-04-24 12:39:49.116847,3128,field,,,2380.6426009376473,178,0.1761440627026653,0.36427806613390495,Sudeste
ORD-002519,2026-04-22 20:39:49.116849,2026-04-22 20:39:49.116849,2485,digital,referral,,4175.445911526886,117,0.08681099498576797,0.42135297856190335,Norte
ORD-002520,2026-04-23 22:39:49.116851,2026-04-23 22:39:49.116851,2360,digital,,ok,5089.853110913931,103,0.09427771920407495,0.22990590716706666,Centro-Oeste
ORD-002521,2026-04-24 16:39:49.116853,2026-04-24 16:39:49.116853,9892,partner,,ok,5145.340448281342,104,0.11118883838241585,0.2738736756042395,Norte
ORD-002522,2026-04-24 09:39:49.116855,2026-04-24 09:39:49.116855,5290,telesales,,ok,6398.879463229753,136,0.17732391833916075,0.32765946175824645,Norte
ORD-002523,2026-04-24 00:39:49.116857,2026-04-24 00:39:49.116857,3941,digital,referral,ok,4598.716665467398,152,0.29388803423524457,0.24337647378927105,Norte
ORD-002524,2026-04-24 16:39:49.116859,2026-04-24 16:39:49.116859,4634,field,,ok,4052.8165758473738,41,0.0954819057053091,0.3282626588769137,Sul
ORD-002525,2026-04-24 03:39:49.116861,2026-04-24 03:39:49.116861,1795,digital,,ok,2931.168496613702,198,0.2825603735124636,0.32389208422918003,Sul
ORD-002526,2026-04-23 20:39:49.116863,2026-04-23 20:39:49.116863,3822,telesales,referral,,4038.4468602875572,152,0.061544055689836515,0.3569685269248938,Centro-Oeste
ORD-002527,2026-04-22 22:39:49.116865,2026-04-22 22:39:49.116865,3237,field,,,5349.035169596073,42,0.03388743520092038,0.34544932567144193,Sul
ORD-002528,2026-04-24 14:39:49.116867,2026-04-24 14:39:49.116867,8228,field,referral,ok,5403.266644184542,121,0.15963413459442716,0.43554788235259484,Centro-Oeste
ORD-002529,2026-04-23 15:39:49.116869,2026-04-23 15:39:49.116869,1525,telesales,referral,,4817.542808074191,86,0.29294426121262257,0.39584037555944895,Norte
ORD-002530,2026-04-22 23:39:49.116871,2026-04-22 23:39:49.116871,4828,telesales,referral,ok,5156.53792235366,75,0.14545913844960684,0.34431749796498695,Sul
ORD-002531,2026-04-23 05:39:49.116874,2026-04-23 05:39:49.116874,8109,partner,referral,,6031.66027088951,173,0.23997451805637177,0.3233390115852373,Sudeste
ORD-002532,2026-04-22 23:39:49.116875,2026-04-22 23:39:49.116875,8501,digital,referral,,4590.32621174395,57,0.14176389960502622,0.3461953512071615,Sudeste
ORD-002533,2026-04-24 10:39:49.116878,2026-04-24 10:39:49.116878,5612,digital,,,6140.782605300282,167,0.25500054391245686,0.3476111165673086,Norte
ORD-002534,2026-04-23 05:39:49.116880,2026-04-23 05:39:49.116880,3002,digital,referral,ok,,127,0.24382222791659913,0.5515005032708148,Sul
ORD-002535,2026-04-22 21:39:49.116884,2026-04-22 21:39:49.116884,4032,partner,referral,,4412.050746551411,163,0.2058577499477622,0.23339782297990466,Norte
ORD-002536,2026-04-24 03:39:49.116887,2026-04-24 03:39:49.116887,3000,telesales,referral,ok,3923.0001241674954,149,0.18462317878314716,0.2758979965521342,Norte
ORD-002537,2026-04-23 19:39:49.116891,2026-04-23 19:39:49.116891,6957,digital,referral,,5451.246158086809,124,0.1554428481451465,0.2641659252244004,Norte
ORD-002538,2026-04-23 18:39:49.116894,2026-04-23 18:39:49.116894,3633,digital,referral,,3282.6186640902615,38,0.28702767152746184,0.37154173470615437,Sul
ORD-002539,2026-04-23 19:39:49.116898,2026-04-23 19:39:49.116898,6675,digital,referral,ok,,198,0.167213952448458,0.3683738677305762,Sul
ORD-002540,2026-04-24 05:39:49.116900,2026-04-24 05:39:49.116900,6900,partner,,,2268.3882110128156,128,0.10114141852142863,0.30415425652048106,Norte
ORD-002541,2026-04-22 21:39:49.116903,2026-04-22 21:39:49.116903,9457,telesales,referral,ok,5213.251302683833,72,0.2646651258914918,0.4216894133696754,Centro-Oeste
ORD-002542,2026-04-22 22:39:49.116906,2026-04-22 22:39:49.116906,4332,digital,referral,,5996.148330870579,52,0.1980104611887911,0.37957254915570005,Centro-Oeste
ORD-002543,2026-04-24 01:39:49.116910,2026-04-24 01:39:49.116910,9650,digital,referral,,5592.8495415601155,24,0.16745190159380316,0.42504802517375234,Centro-Oeste
ORD-002544,2026-04-23 05:39:49.116913,2026-04-23 05:39:49.116913,4606,field,,,5475.1531361637335,63,0.20465117261548532,0.4462763482328733,Nordeste
ORD-002545,2026-04-24 00:39:49.116916,2026-04-24 00:39:49.116916,7125,field,referral,ok,5507.280475175938,27,0.10466163470290284,0.17951640912475023,Norte
ORD-002546,2026-04-23 05:39:49.116919,2026-04-23 05:39:49.116919,6953,partner,referral,,5339.6325941238065,177,0.12625589678245314,0.404849333921701,Norte
ORD-002547,2026-04-23 15:39:49.116923,2026-04-23 15:39:49.116923,8359,digital,referral,,5237.274747007295,87,0.05867842798764078,0.24679516220824732,Sul
ORD-002548,2026-04-23 20:39:49.116926,2026-04-23 20:39:49.116926,5221,digital,referral,ok,,125,0.25650624322007876,0.36995300997077046,Sudeste
ORD-002549,2026-04-24 12:39:49.116929,2026-04-24 12:39:49.116929,8131,digital,referral,ok,3713.1814441109295,161,0.19967762211093706,0.3441683195898082,Sul
ORD-002550,2026-04-23 12:39:49.116933,2026-04-23 12:39:49.116933,4197,telesales,,ok,4259.767867776184,192,0.2472785206150633,0.3475828998897564,Sul
ORD-002551,2026-04-24 03:39:49.116936,2026-04-24 03:39:49.116936,5421,field,,ok,,91,0.0952171706957278,0.2536302933054211,Nordeste
ORD-002552,2026-04-24 08:39:49.116939,2026-04-24 08:39:49.116939,5496,field,referral,,4097.153833560584,11,0.29863119296037066,0.43243892291094127,Norte
ORD-002553,2026-04-24 09:39:49.116942,2026-04-24 09:39:49.116942,7339,digital,referral,,2620.428436758192,122,0.10716305223991997,0.24676040181113265,Sudeste
ORD-002554,2026-04-22 20:39:49.116946,2026-04-22 20:39:49.116946,6564,field,referral,ok,3017.989215727275,189,0.10611390828984209,0.4100426889098077,Nordeste
ORD-002555,2026-04-24 14:39:49.116948,2026-04-24 14:39:49.116948,1704,field,,ok,4775.971338028168,72,0.2881906378373496,0.23544876890630234,Sudeste
ORD-002556,2026-04-23 05:39:49.116952,2026-04-23 05:39:49.116952,8280,digital,,ok,5586.931090466302,21,0.19651946465726242,0.34857151603940906,Sul
ORD-002556,2026-04-23 02:39:49.116962,2026-04-23 02:39:49.116962,7821,field,,ok,4511.2102909916475,143,0.28003269852077367,0.49435130172577285,Sul
ORD-002558,2026-04-24 17:39:49.116966,2026-04-24 17:39:49.116966,1940,telesales,referral,ok,7817.786234225034,124,0.18694256588996536,0.5389304438644872,Nordeste
ORD-002559,2026-04-23 15:39:49.116969,2026-04-23 15:39:49.116969,9655,digital,referral,,3396.2850838136756,31,0.07394244169899407,0.2205024913624574,Centro-Oeste
ORD-002560,2026-04-23 15:39:49.116973,2026-04-23 15:39:49.116973,6945,telesales,referral,,5033.930570478838,1,0.11722095228753507,0.293636941105334,Sudeste
ORD-002561,2026-04-24 02:39:49.116977,2026-04-24 02:39:49.116977,1764,partner,referral,ok,6049.44313277933,104,0.25767371226215696,0.30818709550048257,Nordeste
ORD-002562,2026-04-23 11:39:49.116980,2026-04-23 11:39:49.116980,5422,field,referral,,5778.812545398694,30,0.14683857877193932,0.5304042866816747,Centro-Oeste
ORD-002563,2026-04-23 23:39:49.116984,2026-04-23 23:39:49.116984,8524,telesales,,,5286.080234129542,37,0.2126938868793069,0.3445338694252363,Nordeste
ORD-002564,2026-04-23 22:39:49.116987,2026-04-23 22:39:49.116987,3518,partner,referral,,,62,0.04995862979475849,0.435973126897931,Centro-Oeste
ORD-002565,2026-04-23 22:39:49.116991,2026-04-23 22:39:49.116991,9395,telesales,referral,ok,4566.47321718924,94,0.11993058243,0.3739765707332657,Sudeste
ORD-002566,2026-04-23 05:39:49.116995,2026-04-23 05:39:49.116995,4765,telesales,,ok,6495.45809378466,163,0.25183715520422234,0.25406299975999036,Sul
ORD-002567,2026-04-23 13:39:49.116999,2026-04-23 13:39:49.116999,3035,digital,referral,ok,6039.790927625114,86,0.2823031013156477,0.201215831755868,Centro-Oeste
ORD-002568,2026-04-24 01:39:49.117003,2026-04-24 01:39:49.117003,4207,partner,,,,167,0.09729019927859793,0.30095266003842386,Nordeste
ORD-002569,2026-04-22 23:39:49.117006,2026-04-22 23:39:49.117006,5722,partner,,,4885.881525161264,121,0.05177184550972177,0.535349857741607,Norte
ORD-002570,2026-04-23 05:39:49.117010,2026-04-23 05:39:49.117010,7192,digital,referral,,2643.244044567777,79,0.007026251617839063,0.37060906080394646,Sudeste
ORD-002571,2026-04-22 23:39:49.117013,2026-04-22 23:39:49.117013,9349,field,referral,ok,6326.146767882851,102,0.03821533672019208,0.4343499167788588,Sul
ORD-002572,2026-04-23 08:39:49.117017,2026-04-23 08:39:49.117017,2753,partner,,,,29,0.25070036848401306,0.2365405950645505,Centro-Oeste
ORD-002573,2026-04-24 00:39:49.117020,2026-04-24 00:39:49.117020,9641,field,referral,ok,6118.527412880416,195,0.1367051855016574,0.32398224675364695,Sul
ORD-002574,2026-04-23 06:39:49.117024,2026-04-23 06:39:49.117024,5748,digital,,,4368.770994278604,61,0.08748644310287236,0.41230751389066034,Centro-Oeste
ORD-002575,2026-04-24 03:39:49.117028,2026-04-24 03:39:49.117028,2150,partner,referral,ok,2272.4790014816267,180,0.23269801848700541,0.2627066433210401,Centro-Oeste
ORD-002576,2026-04-24 06:39:49.117031,2026-04-24 06:39:49.117031,9337,telesales,referral,,7664.8410492839885,129,0.2380337762777775,0.34488260869337384,Norte
ORD-002577,2026-04-23 21:39:49.117036,2026-04-23 21:39:49.117036,4140,telesales,,ok,,59,0.10864813896953698,0.2796187106457586,Centro-Oeste
ORD-002578,2026-04-22 21:39:49.117040,2026-04-22 21:39:49.117040,6584,telesales,referral,ok,3299.7496519178403,97,0.2704102932169201,0.4161147507136456,Centro-Oeste
ORD-002579,2026-04-23 16:39:49.117044,2026-04-23 16:39:49.117044,7282,partner,referral,,5874.9147460690665,25,0.13893369994326604,0.3818813236635119,Centro-Oeste
ORD-002580,2026-04-24 00:39:49.117048,2026-04-24 00:39:49.117048,1120,field,referral,,6943.028737493154,123,0.07836935427779089,0.4046708334987574,Centro-Oeste
ORD-002581,2026-04-23 21:39:49.117052,2026-04-23 21:39:49.117052,2993,field,,,4257.074190651584,13,0.26992676740620547,0.4196860028640482,Centro-Oeste
ORD-002582,2026-04-24 05:39:49.117056,2026-04-24 05:39:49.117056,7177,partner,,,4380.909107127633,128,0.04588544335467032,0.33178601574355465,Sudeste
ORD-002583,2026-04-23 12:39:49.117060,2026-04-23 12:39:49.117060,3922,partner,referral,ok,4785.655481653895,40,0.2987830557821837,0.43025853775338085,Norte
ORD-002584,2026-04-24 02:39:49.117064,2026-04-24 02:39:49.117064,1083,partner,referral,,3166.83524213748,26,0.1839756679389541,0.302812147984715,Centro-Oeste
ORD-002585,2026-04-23 16:39:49.117069,2026-04-23 16:39:49.117069,1209,partner,referral,ok,3671.1990605023566,45,0.2746042393207703,0.40005760811487745,Centro-Oeste
ORD-002586,2026-04-24 01:39:49.117073,2026-04-24 01:39:49.117073,8437,partner,referral,,6638.311037238027,18,0.053650742224339076,0.19232373759230917,Nordeste
ORD-002587,2026-04-24 03:39:49.117076,2026-04-24 03:39:49.117076,2381,partner,referral,ok,4341.352274520582,177,0.11673337936288422,0.29029150485686306,Centro-Oeste
ORD-002588,2026-04-22 21:39:49.117080,2026-04-22 21:39:49.117080,1903,field,,,3494.931626369748,187,0.26197527979042046,0.5352642562865302,Sudeste
ORD-002589,2026-04-24 02:39:49.117084,2026-04-24 02:39:49.117084,6060,digital,referral,,3957.5497243640702,185,0.25113026517014464,0.398879034938439,Sul
ORD-002590,2026-04-24 15:39:49.117087,2026-04-24 15:39:49.117087,2070,digital,referral,,5787.388424796161,143,0.26155534495221666,0.39890775092237085,Nordeste
ORD-002590,2026-04-24 01:39:49.117090,2026-04-24 01:39:49.117090,6877,partner,,ok,2128.9237378500734,46,0.08413774498612406,0.2840883254853847,Norte
ORD-002592,2026-04-23 17:39:49.117092,2026-04-23 17:39:49.117092,5896,telesales,,,,152,0.18528540747416378,0.262463163521332,Nordeste
ORD-002593,2026-04-24 14:39:49.117094,2026-04-24 14:39:49.117094,6839,partner,referral,ok,7454.662494050954,151,0.1168795582972883,0.3288511868608722,Nordeste
ORD-002594,2026-04-24 04:39:49.117096,2026-04-24 04:39:49.117096,5423,partner,referral,,,48,0.09623232103838744,0.34462972122978475,Norte
ORD-002595,2026-04-24 11:39:49.117098,2026-04-24 11:39:49.117098,8004,field,referral,ok,5187.843336982407,167,0.1560382809815646,0.5031573749690833,Centro-Oeste
ORD-002596,2026-04-23 19:39:49.117100,2026-04-23 19:39:49.117100,6802,partner,,ok,,199,0.21451588423840717,0.43151515375542693,Centro-Oeste
ORD-002596,2026-04-23 09:39:49.117102,2026-04-23 09:39:49.117102,4737,telesales,referral,ok,6068.19154175553,76,0.15555534923868322,0.35871422970109207,Sul
ORD-002598,2026-04-22 21:39:49.117104,2026-04-22 21:39:49.117104,1138,telesales,,ok,,118,0.06914937239743596,0.3552570243149275,Sudeste
ORD-002599,2026-04-24 00:39:49.117106,2026-04-24 00:39:49.117106,3461,partner,,,5609.752564037168,174,0.24224779008766234,0.41065126086046416,Centro-Oeste
ORD-002600,2026-04-23 02:39:49.117108,2026-04-23 02:39:49.117108,2182,partner,referral,ok,6646.299622544828,53,0.2933366038380248,0.2444963307593297,Sudeste
ORD-002601,2026-04-24 08:39:49.117110,2026-04-24 08:39:49.117110,1140,digital,referral,,2983.4853082510426,197,0.10886358674189182,0.19629200718929557,Nordeste
ORD-002602,2026-04-23 06:39:49.117113,2026-04-23 06:39:49.117113,3458,partner,referral,ok,5191.981052977916,61,0.25477584568754785,0.4094710464709714,Norte
ORD-002603,2026-04-23 16:39:49.117115,2026-04-23 16:39:49.117115,2859,telesales,referral,,4933.770537706262,193,0.2591588315323467,0.35576101310840996,Centro-Oeste
ORD-002604,2026-04-23 07:39:49.117117,2026-04-23 07:39:49.117117,1690,partner,referral,,4623.797381969053,47,0.07815637217143702,0.24503068842018666,Centro-Oeste
ORD-002604,2026-04-23 07:39:49.117119,2026-04-23 07:39:49.117119,3811,field,,ok,,148,0.21159213833617158,0.18240953217360398,Nordeste
ORD-002606,2026-04-23 17:39:49.117121,2026-04-23 17:39:49.117121,5558,field,,,4778.003967036514,105,0.2815251605133907,0.42150934374715476,Sul
ORD-002607,2026-04-24 06:39:49.117123,2026-04-24 06:39:49.117123,2603,digital,referral,,4878.686637419381,74,0.22195678240033925,0.3082755869171771,Centro-Oeste
ORD-002608,2026-04-23 18:39:49.117125,2026-04-23 18:39:49.117125,3457,telesales,referral,,5842.338351435814,88,0.009006529075969383,0.38202085468059566,Centro-Oeste
ORD-002609,2026-04-23 04:39:49.117127,2026-04-23 04:39:49.117127,1181,field,,ok,5071.817595872616,46,0.18135576957065588,0.3288991978981143,Sudeste
ORD-002610,2026-04-22 21:39:49.117130,2026-04-22 21:39:49.117130,1453,partner,,,4286.548086388354,134,0.2335354251451482,0.34726088215141593,Nordeste
ORD-002611,2026-04-22 23:39:49.117131,2026-04-22 23:39:49.117131,2416,digital,,,3492.094251010765,198,0.1854409746666686,0.30261994209739074,Centro-Oeste
ORD-002612,2026-04-24 10:39:49.117134,2026-04-24 10:39:49.117134,5075,digital,,ok,3933.0689786075545,117,0.008621953374424096,0.3438791980503457,Sul
ORD-002613,2026-04-23 14:39:49.117136,2026-04-23 14:39:49.117136,6994,field,referral,ok,4813.399323454837,55,0.03605072503267246,0.3961658589114032,Sudeste
ORD-002614,2026-04-24 14:39:49.117138,2026-04-24 14:39:49.117138,8094,telesales,,,3652.7151145412076,134,0.24048668627719744,0.32794171839102204,Sul
ORD-002615,2026-04-23 11:39:49.117140,2026-04-23 11:39:49.117140,6665,partner,referral,,5635.052506457547,88,0.14641600828589593,0.3233741151382393,Norte
ORD-002616,2026-04-22 20:39:49.117142,2026-04-22 20:39:49.117142,6551,digital,referral,,5016.066168807426,184,0.28739306263128034,0.3986030313181327,Sudeste
ORD-002617,2026-04-24 16:39:49.117146,2026-04-24 16:39:49.117146,9420,telesales,referral,ok,,53,0.12449447677750958,0.40393439190379016,Sudeste
ORD-002618,2026-04-23 12:39:49.117150,2026-04-23 12:39:49.117150,3300,digital,referral,,3733.4169348395685,104,0.24651247943754162,0.2590007828897585,Sul
ORD-002619,2026-04-22 22:39:49.117153,2026-04-22 22:39:49.117153,8182,field,,,3502.7188024221014,99,0.010647762249208659,0.34768729265191445,Sul
ORD-002620,2026-04-23 03:39:49.117157,2026-04-23 03:39:49.117157,9430,partner,,,5863.2686715211985,177,0.25230441907187395,0.3080989752133244,Norte
ORD-002621,2026-04-24 00:39:49.117160,2026-04-24 00:39:49.117160,6109,digital,,,4655.944748001065,22,0.25771731230339534,0.3510974380766404,Centro-Oeste
ORD-002622,2026-04-24 14:39:49.117163,2026-04-24 14:39:49.117163,8564,telesales,,,4256.979445317732,123,0.10862274876388879,0.464717351056236,Sul
ORD-002623,2026-04-22 23:39:49.117167,2026-04-22 23:39:49.117167,2237,partner,,ok,5338.392594782876,162,0.09283561243898253,0.3787173845610462,Sul
ORD-002624,2026-04-22 23:39:49.117171,2026-04-22 23:39:49.117171,8908,digital,,,5293.739086374872,72,0.27297263325506205,0.5231395927165137,Norte
ORD-002624,2026-04-23 15:39:49.117174,2026-04-23 15:39:49.117174,6076,partner,,,2993.0835159200496,101,0.2333114173003423,0.3675675623788098,Centro-Oeste
ORD-002626,2026-04-22 20:39:49.117177,2026-04-22 20:39:49.117177,2993,partner,,ok,6161.574147703307,59,0.1793846187040155,0.3366833192922218,Nordeste
ORD-002627,2026-04-24 18:39:49.117182,2026-04-24 18:39:49.117182,1554,digital,referral,,4007.5116679015514,84,0.13090347941578914,0.3484254027151619,Sudeste
ORD-002628,2026-04-23 14:39:49.117186,2026-04-23 14:39:49.117186,7478,digital,,,6540.021657290286,190,0.2736259855064563,0.36141038797986064,Centro-Oeste
ORD-002629,2026-04-24 17:39:49.117190,2026-04-24 17:39:49.117190,4877,field,,,2899.7416637236047,73,0.22416662936368675,0.3758281142363399,Nordeste
ORD-002630,2026-04-22 23:39:49.117194,2026-04-22 23:39:49.117194,3789,digital,referral,ok,4880.878658976373,41,0.12505077314379684,0.27064261164804065,Centro-Oeste
ORD-002631,2026-04-23 11:39:49.117198,2026-04-23 11:39:49.117198,4511,field,,,4277.2545588738285,116,0.14901603991042292,0.3313471846825672,Sul
ORD-002632,2026-04-23 00:39:49.117203,2026-04-23 00:39:49.117203,9918,digital,referral,ok,2129.7183882789795,94,0.029529496603948966,0.29204831118114477,Nordeste
ORD-002633,2026-04-23 16:39:49.117207,2026-04-23 16:39:49.117207,4849,field,referral,,5289.849573661996,156,0.24322349971369955,0.43236976403816,Nordeste
ORD-002634,2026-04-24 15:39:49.117211,2026-04-24 15:39:49.117211,1708,telesales,referral,,2191.275567905993,8,0.252510682536712,0.19594651001467903,Norte
ORD-002635,2026-04-24 17:39:49.117215,2026-04-24 17:39:49.117215,3518,field,,,4149.999766839569,180,0.10669267228562795,0.3625522414496769,Norte
ORD-002636,2026-04-24 03:39:49.117219,2026-04-24 03:39:49.117219,2308,partner,referral,,5825.130573259425,140,0.09289612017555811,0.2285464170030031,Norte
ORD-002637,2026-04-23 08:39:49.117223,2026-04-23 08:39:49.117223,7171,telesales,referral,,3863.9568272459533,168,0.07567024628437892,0.3845790404180722,Norte
ORD-002638,2026-04-24 11:39:49.117227,2026-04-24 11:39:49.117227,8202,field,,ok,,82,0.052037615565837476,0.3180876076684137,Centro-Oeste
ORD-002639,2026-04-23 02:39:49.117230,2026-04-23 02:39:49.117230,8567,field,,,,89,0.284335535186273,0.2046564346987964,Centro-Oeste
ORD-002640,2026-04-24 07:39:49.117234,2026-04-24 07:39:49.117234,6695,partner,,,4200.578339364721,67,0.22771004611327503,0.4253784444996801,Sudeste
ORD-002641,2026-04-23 19:39:49.117239,2026-04-23 19:39:49.117239,7915,digital,referral,ok,4013.9283663722135,166,0.13002165028106633,0.14868902457895228,Sudeste
ORD-002642,2026-04-24 09:39:49.117248,2026-04-24 09:39:49.117248,4755,digital,,,6029.990972603187,15,0.0330511527363062,0.34748644116794186,Norte
ORD-002643,2026-04-23 21:39:49.117253,2026-04-23 21:39:49.117253,6649,telesales,,,3099.2655178145073,106,0.041831126507970925,0.4052952407624189,Sudeste
ORD-002644,2026-04-23 21:39:49.117257,2026-04-23 21:39:49.117257,1962,field,referral,,3948.4712934354934,52,0.21293652510729077,0.4601385370447135,Centro-Oeste
ORD-002645,2026-04-24 18:39:49.117261,2026-04-24 18:39:49.117261,5844,partner,referral,,5539.736413283725,127,0.06092431185589792,0.22118745619308566,Norte
ORD-002646,2026-04-23 16:39:49.117266,2026-04-23 16:39:49.117266,6016,telesales,,ok,3021.663173388579,192,0.1043621897631873,0.3087180916724397,Sudeste
ORD-002647,2026-04-23 06:39:49.117270,2026-04-23 06:39:49.117270,1279,digital,,ok,6630.416591683432,135,0.2871027379382366,0.43669224221128344,Sudeste
ORD-002648,2026-04-22 22:39:49.117274,2026-04-22 22:39:49.117274,5934,field,referral,,4239.783017919873,9,0.17435937111195576,0.4420992562367363,Centro-Oeste
ORD-002649,2026-04-24 03:39:49.117278,2026-04-24 03:39:49.117278,7505,field,referral,ok,5549.432857694838,80,0.24250418275069932,0.45245948166809397,Norte
ORD-002650,2026-04-23 01:39:49.117282,2026-04-23 01:39:49.117282,4307,telesales,referral,,5546.922213627051,7,0.031164401581548106,0.5549265091341805,Norte
ORD-002651,2026-04-23 01:39:49.117286,2026-04-23 01:39:49.117286,5904,digital,referral,ok,,97,0.09911585769832147,0.309304569541556,Sudeste
ORD-002652,2026-04-22 20:39:49.117289,2026-04-22 20:39:49.117289,3574,partner,,ok,3925.185465784129,35,0.26868211580239165,0.3797905528083109,Norte
ORD-002653,2026-04-24 01:39:49.117291,2026-04-24 01:39:49.117291,3436,partner,,,4448.442525654965,138,0.243138925277737,0.3223308399785861,Nordeste
ORD-002654,2026-04-23 03:39:49.117294,2026-04-23 03:39:49.117294,2165,field,,,5355.22109698845,107,0.2170349952066754,0.19199089959953172,Sudeste
ORD-002655,2026-04-23 16:39:49.117298,2026-04-23 16:39:49.117298,3950,field,,ok,3316.290187246971,62,0.17622146056661794,0.3427997669317919,Centro-Oeste
